energy_date,load_discharge_delta,temp,code,humidity,windSpeed,cloud,station_ref_id,is_work,is_peak,hour,minute,weekday,temp_squared,sin_hour,cos_hour,sin_wday,cos_wday,is_holiday,load_lag1,load_lag4,load_lag24,load_lag96,load_ma4,load_std4,load_ma24,load_std24,load_ma96,load_std96
2025-07-11 00:15:00,14.25,27,501,92,7,10,1749985246419357696,0,0,0,15,4,729,0.06540312923014306,0.9978589232386035,-0.433883739117558,-0.9009688679024191,0,12.13,12.13,13.0,10.32,12.659999999999993,1.0599998258464984,13.407083333333333,1.0565426817833057,12.7209375,1.8311825634673975
2025-07-11 00:15:00,14.25,27,501,92,7,10,1749985246419357696,0,0,0,15,4,729,0.06540312923014306,0.9978589232386035,-0.433883739117558,-0.9009688679024191,0,14.25,12.13,13.0,10.32,13.189999999999994,1.223982419860126,13.459166666666667,1.066366924042013,12.761875000000002,1.8208426535274338
2025-07-11 00:15:00,14.25,27,501,92,7,10,1749985246419357696,0,0,0,15,4,729,0.06540312923014306,0.9978589232386035,-0.433883739117558,-0.9009688679024191,0,14.25,12.13,13.0,10.32,13.719999999999992,1.0599998258452805,13.511249999999999,1.0734678211608073,12.8028125,1.8095080319216434
2025-07-11 00:15:00,14.25,27,501,92,7,10,1749985246419357696,0,0,0,15,4,729,0.06540312923014306,0.9978589232386035,-0.433883739117558,-0.9009688679024191,0,14.25,12.13,13.0,10.32,14.25,0.0,13.563333333333333,1.0778991963818227,12.84375,1.7971598779183138
2025-07-11 00:30:00,12.81,27,501,92,7,10,1749985246419357696,0,0,0,30,4,729,0.13052619222005157,0.9914448613738104,-0.433883739117558,-0.9009688679024191,0,14.25,14.25,14.38,8.68,13.889999999999993,0.7199997436052396,13.497916666666667,1.073814737561344,12.886770833333332,1.7451167763799575
2025-07-11 00:30:00,12.81,27,501,92,7,10,1749985246419357696,0,0,0,30,4,729,0.13052619222005157,0.9914448613738104,-0.433883739117558,-0.9009688679024191,0,12.81,14.25,14.38,8.68,13.529999999999994,0.8313841655892225,13.4325,1.0655321236573998,12.929791666666667,1.6903671055012186
2025-07-11 00:30:00,12.81,27,501,92,7,10,1749985246419357696,0,0,0,30,4,729,0.13052619222005157,0.9914448613738104,-0.433883739117558,-0.9009688679024191,0,12.81,14.25,14.38,8.68,13.169999999999995,0.719999743606458,13.367083333333333,1.0529522901757271,12.972812500000002,1.6326385978754594
2025-07-11 00:30:00,12.81,27,501,92,7,10,1749985246419357696,0,0,0,30,4,729,0.13052619222005157,0.9914448613738104,-0.433883739117558,-0.9009688679024191,0,12.81,14.25,14.38,8.68,12.81,0.0,13.301666666666668,1.0359186971598302,13.015833333333333,1.5716030296927117
2025-07-11 00:45:00,12.62,27,501,92,7,10,1749985246419357696,0,0,0,45,4,729,0.19509032201612825,0.9807852804032304,-0.433883739117558,-0.9009688679024191,0,12.81,12.81,12.43,8.5,12.762499999999994,0.0949980567925434,13.309583333333334,1.029674834361139,13.058749999999998,1.501686927025356
2025-07-11 00:45:00,12.62,27,501,92,7,10,1749985246419357696,0,0,0,45,4,729,0.19509032201612825,0.9807852804032304,-0.433883739117558,-0.9009688679024191,0,12.62,12.81,12.43,8.5,12.714999999999993,0.10969486828383875,13.3175,1.0233289719374257,13.101666666666667,1.427048953090977
2025-07-11 00:45:00,12.62,27,501,92,7,10,1749985246419357696,0,0,0,45,4,729,0.19509032201612825,0.9807852804032304,-0.433883739117558,-0.9009688679024191,0,12.62,12.81,12.43,8.5,12.667499999999992,0.09499805679376556,13.325416666666667,1.0168792002961458,13.144583333333332,1.3469043566997987
2025-07-11 00:45:00,12.62,27,501,92,7,10,1749985246419357696,0,0,0,45,4,729,0.19509032201612825,0.9807852804032304,-0.433883739117558,-0.9009688679024191,0,12.62,12.81,12.43,8.5,12.62,0.0,13.333333333333334,1.0103235294111979,13.1875,1.2602029683885818
2025-07-11 01:00:00,11.82,27,501,93,9,10,1749985246419357696,0,0,1,0,4,729,0.25881904510252074,0.9659258262890683,-0.433883739117558,-0.9009688679024191,0,12.62,12.62,13.19,9.88,12.419999999999991,0.39999953849373,13.27625,1.0564247077133813,13.207708333333334,1.221568837619934
